   32   24   56 Cr     55940644.875000        0.000000
   33   24   57 Cr     56943753.899000        0.000000
   34   24   58 Cr     57944289.270000        0.000000
   35   24   59 Cr     58948713.793000        0.000000
   36   24   60 Cr     59949730.000000        0.000000
   37   24   61 Cr     60954090.000000        0.000000
   38   24   62 Cr     61955800.000000        0.000000
   24   25   49 Mn     48959623.267000        0.000000
   25   25   50 Mn     49954243.792000        0.000000
   26   25   51 Mn     50948215.355000        0.000000
   27   25   52 Mn     51945569.930000        0.000000
   28   25   53 Mn     52941294.339000        0.000000
   29   25   54 Mn     53940362.885000        0.000000
   30   25   55 Mn     54938049.268000      100.000000
   31   25   56 Mn     55938908.998000        0.000000
   32   25   57 Mn     56938287.090000        0.000000
   33   25   58 Mn     57939986.327000        0.000000
   34   25   59 Mn     58940446.806000        0.000000
   35   25   60 Mn     59943343.880000        0.000000
   36   25   61 Mn     60944636.912000        0.000000
   37   25   62 Mn     61947970.000000        0.000000
   38   25   63 Mn     62949810.000000        0.000000
   39   25   64 Mn     63953730.000000        0.000000
   40   25   65 Mn     64956100.000000        0.000000
   24   26   50 Fe     49962993.168000        0.000000
   25   26   51 Fe     50956824.788000        0.000000
   26   26   52 Fe     51948116.377000        0.000000
   27   26   53 Fe     52945312.133000        0.000000
   28   26   54 Fe     53939614.687000        5.800000
   29   26   55 Fe     54938297.899000        0.000000
   30   26   56 Fe     55934941.770000       91.720000
   31   26   57 Fe     56935398.344000        2.200000
   32   26   58 Fe     57933280.098000        0.280000
   33   26   59 Fe     58934880.133000        0.000000
   34   26   60 Fe     59934076.583000        0.000000
   35   26   61 Fe     60936749.129000        0.000000
   36   26   62 Fe     61936770.163000        0.000000
   37   26   63 Fe     62940404.258000        0.000000
   38   26   64 Fe     63941060.800000        0.000000
   39   26   65 Fe     64944940.000000        0.000000
   40   26   66 Fe     65945980.000000        0.000000
   41   26   67 Fe     66950000.000000        0.000000
   26   27   53 Co     52954224.717000        0.000000
   27   27   54 Co     53948464.014000        0.000000
   28   27   55 Co     54942002.984000        0.000000
   29   27   56 Co     55939843.574000        0.000000
   30   27   57 Co     56936295.903000        0.000000
   31   27   58 Co     57935757.248000        0.000000
   32   27   59 Co     58933199.877000      100.000000
   33   27   60 Co     59933821.879000        0.000000
   34   27   61 Co     60932479.049000        0.000000
   35   27   62 Co     61934053.882000        0.000000
   36   27   63 Co     62933614.886000        0.000000
   37   27   64 Co     63935813.192000        0.000000
   38   27   65 Co     64936484.330000        0.000000
   39   27   66 Co     65939825.412000        0.000000
   40   27   67 Co     66940610.000000        0.000000
   41   27   68 Co     67944360.000000        0.000000
   42   27   69 Co     68945200.000000        0.000000
   26   28   54 Ni     53957910.240000        0.000000
   27   28   55 Ni     54951336.060000        0.000000
   28   28   56 Ni     55942136.190000        0.000000
   29   28   57 Ni     56939800.220000        0.000000
   30   28   58 Ni     57935347.653000       68.077000
   31   28   59 Ni     58934351.282000        0.000000
   32   28   60 Ni     59930790.333000       26.223000
   33   28   61 Ni     60931060.100000        1.140000
   34   28   62 Ni     61928348.432000        3.634000
   35   28   63 Ni     62929672.617000        0.000000
   36   28   64 Ni     63927969.242000        0.926000
   37   28   65 Ni     64930087.681000        0.000000
   38   28   66 Ni     65929115.038000        0.000000
   39   28   67 Ni     66931569.387000        0.000000
   40   28   68 Ni     67931844.736000        0.000000
   41   28   69 Ni     68935181.585000        0.000000
   42   28   70 Ni     69936140.000000        0.000000
